Timestamp,Flex_Value,Accel_X,Accel_Y,Accel_Z,Intensity,Direction
10:39:55,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:55,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:55,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:55,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:55,102.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,102.7,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,103.0,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,103.0,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,103.7,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,103.7,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,103.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,103.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,104.0,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,104.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:56,104.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:57,103.0,-0.000,-0.000,0.000,0.0000,STILL
10:39:57,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:57,103.7,-0.000,-0.000,0.000,0.0000,STILL
10:39:57,103.7,-0.000,-0.000,0.000,0.0000,STILL
10:39:57,103.1,-0.000,-0.000,0.000,0.0000,STILL
10:39:57,103.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:57,103.4,-0.000,-0.000,0.000,0.0000,STILL
10:39:57,103.6,-0.000,-0.000,0.000,0.0000,STILL
10:39:57,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:57,103.1,-0.000,-0.000,0.000,0.0000,STILL
10:39:57,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:57,103.6,-0.000,-0.000,0.000,0.0000,STILL
10:39:57,103.8,-0.000,-0.000,0.000,0.0000,STILL
10:39:58,104.0,-0.000,-0.000,0.000,0.0000,STILL
10:39:58,103.7,-0.000,-0.000,0.000,0.0000,STILL
10:39:58,104.1,-0.000,-0.000,0.000,0.0000,STILL
10:39:58,103.3,-0.000,-0.000,0.000,0.0000,STILL
10:39:58,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:58,103.2,-0.000,-0.000,0.000,0.0000,STILL
10:39:58,103.5,-0.000,-0.000,0.000,0.0000,STILL
10:39:58,103.6,-0.000,-0.000,0.000,0.0000,STILL
10:39:58,104.0,-0.000,-0.000,0.000,0.0000,STILL
10:39:58,103.9,-0.000,-0.000,0.000,0.0000,STILL
10:39:58,103.8,-0.000,-0.000,0.000,0.0000,STILL
