Timestamp,Flex_Value,Accel_X,Accel_Y,Accel_Z,Intensity,Direction
09:26:08,109.4,0.460,0.064,0.046,0.0341,FORWARD
09:26:08,109.3,0.453,0.092,0.033,0.0321,FORWARD
09:26:08,109.6,0.442,0.094,0.042,0.0142,LEFT
09:26:08,109.6,0.456,0.086,0.060,0.0238,UP
09:26:09,109.8,0.463,0.069,0.076,0.0246,BACK
09:26:09,109.9,0.466,0.042,0.104,0.0386,UP
09:26:09,110.1,0.461,0.012,0.133,0.0426,BACK
09:26:09,110.1,0.441,-0.020,0.164,0.0484,BACK
09:26:09,110.1,0.426,-0.057,0.191,0.0482,BACK
09:26:09,109.8,0.405,-0.098,0.214,0.0507,BACK
09:26:09,109.6,0.370,-0.133,0.234,0.0540,BACK
09:26:09,109.4,0.349,-0.165,0.240,0.0381,BACK
09:26:09,109.6,0.326,-0.205,0.237,0.0467,BACK
09:26:09,109.4,0.312,-0.240,0.230,0.0382,BACK
09:26:09,109.6,0.284,-0.279,0.225,0.0483,BACK
09:26:09,109.4,0.258,-0.318,0.217,0.0474,BACK
09:26:09,109.6,0.243,-0.353,0.192,0.0460,BACK
09:26:10,109.6,0.220,-0.375,0.174,0.0365,LEFT
09:26:10,109.7,0.186,-0.405,0.173,0.0451,LEFT
09:26:10,109.7,0.148,-0.414,0.179,0.0394,LEFT
09:26:10,109.7,0.106,-0.425,0.217,0.0582,LEFT
09:26:10,109.8,0.050,-0.410,0.225,0.0582,LEFT
09:26:10,109.9,-0.001,-0.412,0.240,0.0539,LEFT
09:26:10,109.7,-0.045,-0.399,0.243,0.0454,LEFT
09:26:10,109.6,-0.082,-0.401,0.254,0.0395,LEFT
09:26:10,110.5,-0.121,-0.392,0.265,0.0412,LEFT
09:26:10,110.0,-0.139,-0.380,0.278,0.0249,LEFT
09:26:10,109.8,-0.162,-0.359,0.281,0.0309,LEFT
09:26:10,110.1,-0.180,-0.334,0.293,0.0329,FORWARD
09:26:10,110.2,-0.187,-0.307,0.299,0.0291,FORWARD
09:26:10,110.3,-0.180,-0.305,0.318,0.0205,UP
09:26:11,110.3,-0.157,-0.306,0.332,0.0273,RIGHT
09:26:11,110.2,-0.162,-0.285,0.347,0.0265,FORWARD
09:26:11,110.1,-0.166,-0.274,0.379,0.0340,UP
09:26:11,109.8,-0.146,-0.255,0.397,0.0327,RIGHT
09:26:11,109.9,-0.123,-0.235,0.418,0.0369,RIGHT
09:26:11,109.4,-0.116,-0.223,0.430,0.0181,UP
09:26:11,109.2,-0.121,-0.200,0.424,0.0248,FORWARD
09:26:11,109.2,-0.116,-0.179,0.440,0.0268,FORWARD
09:26:11,109.3,-0.106,-0.147,0.459,0.0376,FORWARD
09:26:11,108.9,-0.107,-0.125,0.465,0.0234,FORWARD
09:26:11,108.8,-0.123,-0.107,0.460,0.0240,FORWARD
09:26:11,109.0,-0.138,-0.079,0.447,0.0343,FORWARD
09:26:11,109.0,-0.176,-0.064,0.471,0.0480,LEFT
09:26:12,108.9,-0.194,-0.054,0.465,0.0209,LEFT
09:26:12,108.9,-0.201,-0.043,0.447,0.0225,DOWN
09:26:12,108.4,-0.207,-0.032,0.444,0.0131,FORWARD
09:26:12,108.5,-0.220,-0.020,0.450,0.0183,LEFT
09:26:12,108.6,-0.228,-0.006,0.440,0.0194,FORWARD
09:26:12,108.6,-0.229,-0.000,0.438,0.0058,STILL
09:26:12,108.8,-0.230,0.004,0.436,0.0049,STILL
09:26:12,108.9,-0.228,0.011,0.440,0.0077,STILL
09:26:12,108.8,-0.221,0.026,0.429,0.0196,FORWARD
09:26:12,109.1,-0.224,0.042,0.437,0.0177,FORWARD
09:26:12,109.2,-0.217,0.055,0.436,0.0156,FORWARD
09:26:12,109.1,-0.195,0.073,0.441,0.0283,RIGHT
09:26:12,109.3,-0.181,0.091,0.440,0.0225,FORWARD
09:26:13,109.6,-0.169,0.120,0.430,0.0329,FORWARD
09:26:13,109.4,-0.151,0.141,0.427,0.0281,FORWARD
09:26:13,109.3,-0.137,0.163,0.423,0.0267,FORWARD
09:26:13,109.4,-0.119,0.187,0.418,0.0297,FORWARD
09:26:13,109.6,-0.105,0.207,0.411,0.0253,FORWARD
09:26:13,109.4,-0.091,0.223,0.408,0.0224,FORWARD
09:26:13,109.3,-0.078,0.239,0.400,0.0209,FORWARD
09:26:13,109.4,-0.074,0.256,0.389,0.0208,FORWARD
09:26:13,109.2,-0.063,0.268,0.391,0.0162,FORWARD
09:26:13,109.3,-0.054,0.280,0.385,0.0169,FORWARD
09:26:13,109.4,-0.046,0.294,0.372,0.0201,FORWARD
09:26:13,109.6,-0.039,0.305,0.357,0.0204,DOWN
09:26:13,109.4,-0.031,0.322,0.343,0.0236,FORWARD
09:26:13,109.2,-0.024,0.334,0.335,0.0162,FORWARD
09:26:14,108.9,-0.016,0.344,0.328,0.0144,FORWARD
09:26:14,108.9,-0.018,0.356,0.310,0.0217,DOWN
09:26:14,109.1,-0.014,0.364,0.306,0.0093,STILL
09:26:14,109.0,-0.010,0.370,0.300,0.0097,STILL
09:26:14,109.1,-0.005,0.378,0.300,0.0093,STILL
09:26:14,109.0,0.004,0.379,0.296,0.0098,STILL
09:26:14,108.9,0.011,0.371,0.306,0.0147,UP
09:26:14,108.8,0.018,0.355,0.315,0.0201,BACK
09:26:14,108.3,0.032,0.336,0.328,0.0263,BACK
09:26:14,108.1,0.059,0.318,0.346,0.0374,RIGHT
09:26:14,108.2,0.097,0.296,0.345,0.0441,RIGHT
09:26:14,108.4,0.127,0.279,0.338,0.0349,RIGHT
09:26:14,108.5,0.156,0.264,0.334,0.0331,RIGHT
09:26:15,108.5,0.198,0.241,0.319,0.0504,RIGHT
09:26:15,108.5,0.195,0.216,0.341,0.0332,BACK
09:26:15,108.6,0.189,0.174,0.372,0.0525,BACK
